Breite(x): 128 Höhe(y):054;128;54;
021,040,005,047,082,
021,041,004,033,057,
021,042,003,034,060,
021,043,004,031,055,
021,044,003,025,045,
021,045,007,054,109,
021,046,001,002,003,
021,047,005,043,086,
021,048,009,035,071,
021,049,000,036,069,
021,050,078,085,216,
021,051,125,021,136,
021,052,101,008,103,
021,053,144,008,144,
022,000,076,009,078,
022,001,072,011,077,
022,002,072,011,078,
022,003,069,011,075,
022,004,065,012,074,
022,005,058,012,069,
022,006,051,013,065,
022,007,045,014,062,
022,008,042,015,061,
022,009,042,014,061,
022,010,041,014,059,
022,011,041,014,060,
022,012,039,013,058,
022,013,039,015,060,
022,014,043,017,063,
022,015,043,016,060,
022,016,041,013,059,
022,017,041,015,059,
022,018,041,017,063,
022,019,039,014,061,
022,020,039,014,060,
022,021,040,015,060,
022,022,039,015,061,
022,023,040,015,061,
022,024,038,015,059,
022,025,039,015,059,
022,026,038,014,058,
022,027,040,016,061,
022,028,038,015,059,
022,029,036,014,058,
022,030,039,012,055,
022,031,036,047,116,
022,032,013,068,141,
022,033,003,024,046,
022,034,003,014,028,
022,035,002,009,017,
022,036,002,010,020,
022,037,002,011,021,
022,038,002,002,004,
022,039,005,027,053,
022,040,007,038,076,
022,041,002,017,032,
022,042,000,002,000,
022,043,000,004,004,
022,044,000,003,000,
022,045,005,039,076,
022,046,004,014,028,
022,047,006,046,093,
022,048,007,028,058,
022,049,000,040,077,
022,050,075,092,228,
022,051,137,021,145,
022,052,142,008,139,
022,053,144,008,143,
023,000,074,010,078,
023,001,071,010,077,
023,002,069,011,074,
023,003,063,011,070,
023,004,057,013,068,
023,005,051,013,065,
023,006,046,014,063,
023,007,044,015,063,
023,008,043,015,062,
023,009,042,015,060,
023,010,041,015,060,
023,011,043,017,061,
023,012,041,014,059,
023,013,041,014,059,
023,014,042,014,059,
023,015,044,016,062,
023,016,042,015,061,
